group,names,scores,logfoldchanges,pvals,pvals_adj
18,GZMK,-0.9346063,12.371519,0.3499912179836622,0.9994428935894288
18,STC1,0.26948652,12.331456,0.7875553172884877,0.9994428935894288
19,MATK,-0.73082715,16.280277,0.4648847306158368,0.9996158658191552
19,CCDC102B,-0.30687636,15.937987,0.7589374823315598,0.9996158658191552
19,TOP2A,-0.52669626,15.457905,0.5984045367126096,0.9996158658191552
19,CRTAM,-0.7245684,15.274428,0.4687168316610568,0.9996158658191552
19,CYR61,2.936498,15.080787,0.0033194101447862256,0.21415549321201455
19,TNFRSF4,-1.1569322,14.37411,0.24730005941358923,0.9996158658191552
19,PRF1,-1.0949569,14.223558,0.27353551886278904,0.9996158658191552
19,RASL11A,0.3678507,13.81976,0.7129845585287592,0.9996158658191552
19,SLA2,-0.88328344,13.812353,0.3770831591447519,0.9996158658191552
19,CDKN3,-0.576505,13.717283,0.5642739050134266,0.9996158658191552
20,SCGB2A2,1.8079726,15.210212,0.07061077956897245,0.9996571734575778
20,LAIR2,-0.35404757,14.98055,0.7233032430225466,0.9996571734575778
20,C15orf48,3.1503785,14.763288,0.0016305909119631325,0.060392255998634535
20,PTGER2,-0.37963268,14.627784,0.7042180898572585,0.9996571734575778
20,C16orf54,-0.48738828,14.167215,0.6259831949443666,0.9996571734575778
20,DIO2,-0.37767938,14.025928,0.7056687933393853,0.9996571734575778
20,LTA,-0.40245697,13.505333,0.6873477484686494,0.9996571734575778
20,C10orf10,1.9318544,13.228327,0.053377477780233905,0.9996571734575778
20,TTN,-0.33299375,13.197763,0.7391389947457085,0.9996571734575778
20,HMGB3,0.15799643,13.192949,0.8744596083005626,0.9996571734575778
