group,names,scores,logfoldchanges,pvals,pvals_adj
5,PKD2,-0.4640946,2.197544,0.6425799575681153,0.9997653320176266
5,DCP1B,-0.46423453,,0.6424797204439534,0.9997653320176266
5,ZNF18,-0.46461812,2.4802394,0.6422049541044516,0.9997653320176266
5,COL6A3,-0.4673251,2.3750277,0.6402673021362363,0.9997653320176266
5,UTP14C,-0.4679371,5.6425333,0.6398295575093715,0.9997653320176266
5,ASB3,-0.4683026,2.2886484,0.6395681959185513,0.9997653320176266
5,COG1,-0.4683312,,0.6395477789277679,0.9997653320176266
5,SERPINE2,-0.46867955,2.3125288,0.6392987136289039,0.9997653320176266
5,RP11-473M20.16,-0.47057176,2.1999176,0.6379465780159378,0.9997653320176266
5,TMEM234,-0.47109908,2.0969458,0.6375699898864216,0.9997653320176266
5,BOD1,-0.47134465,,0.6373946432179974,0.9997653320176266
5,OSBPL2,-0.4726648,,0.6364523329946468,0.9997653320176266
5,BRWD3,-0.47558784,,0.6343680279537437,0.9997653320176266
5,BOLA1,-0.47643307,5.1158843,0.6337658764084789,0.9997653320176266
5,LACTB2,-0.48197457,2.6448028,0.6298240068490274,0.9997653320176266
5,CXCL13,-0.48258373,2.044736,0.6293913253096496,0.9997653320176266
5,NIP7,-0.48519364,,0.6275389965359818,0.9997653320176266
5,TMEM68,-0.48535544,3.9404216,0.6274242319262968,0.9997653320176266
5,WDR86,-0.48667943,2.4504874,0.6264855261680041,0.9997653320176266
5,ASMTL,-0.4885764,,0.6251416194335548,0.9997653320176266
5,TMEM42,-0.48907802,,0.6247864642145118,0.9997653320176266
5,SBNO1,-0.49402845,5.4063106,0.6212860956595467,0.9997653320176266
5,TNFRSF10B,-0.49514398,,0.6204984962591626,0.9997653320176266
5,MKI67,-0.49588448,2.208308,0.6199759101658389,0.9997653320176266
5,DROSHA,-0.49770436,,0.6186924267894107,0.9997653320176266
5,C10ORF35,-0.5029042,2.7209706,0.6150316495875052,0.9997653320176266
5,IFRD2,-0.5046603,,0.6137974639761921,0.9997653320176266
5,RAMP1,-0.50540364,2.148937,0.6132753547031211,0.9997653320176266
5,APOLD1,-0.50718355,,0.6120260312871114,0.9997653320176266
5,BLOC1S3,-0.50770897,,0.6116574624136704,0.9997653320176266
5,TMEM209,-0.5080126,,0.6114445118108964,0.9997653320176266
5,RBL1,-0.50802404,,0.6114365017708316,0.9997653320176266
5,SLAMF6,-0.5128364,,0.6080657498174884,0.9997653320176266
5,PPP1R3B,-0.51348364,3.6333094,0.6076130376267408,0.9997653320176266
5,PCBP4,-0.51385677,,0.6073521307104501,0.9997653320176266
5,SIT1,-0.5138958,,0.6073248448657269,0.9997653320176266
5,C6ORF47,-0.51760125,,0.6047365176789714,0.9997653320176266
5,MED23,-0.52049285,,0.602720095708634,0.9997653320176266
5,HES6,-0.5220434,2.6970854,0.6016401222804508,0.9997653320176266
5,C1ORF216,-0.52525485,2.6887712,0.59940605260423,0.9997653320176266
5,TRAV4,-0.5257336,2.460675,0.5990733169011969,0.9997653320176266
5,TRIM41,-0.526891,,0.5982692760217685,0.9997653320176266
5,HIST1H2BG,-0.5269186,,0.5982501066861206,0.9997653320176266
5,ZFAND1,-0.5298198,,0.59623690004161,0.9997653320176266
5,ANKRD39,-0.53217936,,0.594601797958425,0.9997653320176266
5,RP11-367G6.3,-0.5326514,,0.5942748917639208,0.9997653320176266
5,LTK,-0.53265905,2.7151933,0.5942696197567832,0.9997653320176266
5,LINC00243,-0.5333453,2.5221217,0.5937945679458787,0.9997653320176266
5,ALDOC,-0.5334967,,0.5936898295637387,0.9997653320176266
5,SMPD3,-0.5337308,2.9480007,0.5935277981638518,0.9997653320176266
5,PPCDC,-0.5344999,3.788935,0.5929957399765975,0.9997653320176266
5,ZNF561,-0.53566396,,0.592190825377986,0.9997653320176266
5,PRSS36,-0.5358324,2.427715,0.5920743747853003,0.9997653320176266
5,SNAI1,-0.54258275,3.0203218,0.5874171298938967,0.9997653320176266
5,SNAI3,-0.5427322,,0.5873142216596381,0.9997653320176266
5,HGH1,-0.5428578,,0.5872277065450788,0.9997653320176266
5,ZXDC,-0.5439457,,0.5864788111637742,0.9997653320176266
5,INTS1,-0.54526496,,0.585571296209026,0.9997653320176266
5,IL2RA,-0.5456352,,0.5853167068606457,0.9997653320176266
5,TRMO,-0.54811186,,0.5836150961543968,0.9997653320176266
5,HEATR5B,-0.5485269,,0.5833301940607087,0.9997653320176266
5,PLCB1,-0.5491684,2.6138709,0.5828898996335161,0.9997653320176266
5,TMEM200A,-0.550065,2.8384438,0.5822747925271339,0.9997653320176266
5,SEMA3C,-0.5510501,2.4542224,0.5815993079857769,0.9997653320176266
5,HSPA1L,-0.5510911,2.5814848,0.5815712523052575,0.9997653320176266
5,RIPK3,-0.55611,,0.5781356496132329,0.9997653320176266
5,PADI4,-0.56244534,2.8829296,0.5738126383665851,0.9997653320176266
5,RORC,-0.5688473,2.7581146,0.5694597831993493,0.9997653320176266
5,ABHD11,-0.56902814,3.4554067,0.5693370504249593,0.9997653320176266
5,ALG6,-0.5710879,4.357318,0.567940080444123,0.9997653320176266
5,ARAP3,-0.5732723,2.3534825,0.5664603379285238,0.9997653320176266
5,SAFB,-0.5769149,,0.5639969319942748,0.9997653320176266
5,MYO6,-0.578712,2.6228108,0.5627835467141641,0.9997653320176266
5,CDK5RAP1,-0.5796019,,0.5621831050193453,0.9997653320176266
5,BCAT2,-0.5818292,,0.5606817531705415,0.9997653320176266
5,SPINK2,-0.583058,7.9174275,0.5598542751843505,0.9997653320176266
5,PTPN13,-0.58912677,2.7478921,0.5557762281393636,0.9997653320176266
5,ADHFE1,-0.58923054,3.3832042,0.5557066387190577,0.9997653320176266
5,WLS,-0.5896931,2.6838067,0.5553964110609558,0.9997653320176266
5,CCDC127,-0.59053165,3.9966285,0.5548342593846924,0.9997653320176266
5,CXCL10,-0.59175855,2.6055212,0.5540122711369615,0.9997653320176266
5,FNTB,-0.5947197,2.8308718,0.5520308624243191,0.9997653320176266
5,RP11-138A9.1,-0.598606,,0.5494356749593539,0.9997653320176266
5,SCN1B,-0.59890485,2.8196344,0.5492363434374101,0.9997653320176266
5,PDGFRB,-0.5992818,2.9054804,0.5489850080561605,0.9997653320176266
5,RNF214,-0.60067713,,0.5480550536361719,0.9997653320176266
5,LIMK2,-0.60084844,,0.5479409246468742,0.9997653320176266
5,PIK3R4,-0.60342884,,0.5462234373874468,0.9997653320176266
5,VTI1A,-0.6054867,,0.5448556704675994,0.9997653320176266
5,ERRFI1,-0.6061101,3.1493702,0.5444416274880735,0.9997653320176266
5,TOX2,-0.60744077,4.312788,0.5435584377421417,0.9997653320176266
5,LYVE1,-0.60940343,2.7802336,0.5422570672018612,0.9997653320176266
5,CCDC22,-0.6114108,,0.5409276431820381,0.9997653320176266
5,CRACR2A,-0.6117573,,0.5406983579571762,0.9997653320176266
5,TSC2,-0.61228174,,0.5403513730529368,0.9997653320176266
5,FRAT2,-0.6124093,,0.5402670051778506,0.9997653320176266
5,ZNF672,-0.6171446,,0.5371393616238244,0.9997653320176266
5,BEX5,-0.6172864,,0.5370458300346157,0.9997653320176266
5,ORC3,-0.6177623,,0.5367320254863487,0.9997653320176266
5,FRY,-0.618678,3.7764246,0.5361285250479512,0.9997653320176266
5,ADGRG3,-0.61955935,2.976633,0.5355479316582101,0.9997653320176266
5,NECTIN3,-0.6241367,3.6552582,0.532537836885365,0.9997653320176266
5,RASD1,-0.6244441,3.7473178,0.532335968991856,0.9997653320176266
5,CCL20,-0.62654096,2.803097,0.5309601765132879,0.9997653320176266
