group,names,scores,logfoldchanges,pvals,pvals_adj
0,IGHV3-22,-0.40992492,1.045068,0.6818610159515999,0.9998016979469584
0,PCAT1,-0.54136115,1.0440031,0.5882586852143277,0.9998016979469584
0,RP11-1223D19.1,-0.40992492,1.0412092,0.6818610159515999,0.9998016979469584
0,IBSP,-0.429417,1.0410471,0.6676197697216126,0.9998016979469584
0,MAGEA4,-0.40819505,1.0359169,0.683130480474211,0.9998016979469584
0,IGKV1OR2-108,-0.4025217,1.033245,0.687300128969403,0.9998016979469584
0,ZNF350-AS1,-0.39684445,1.0199417,0.6914821630437411,0.9998016979469584
0,IL1RL1,-0.40742218,1.0039208,0.683697941793791,0.9998016979469584
0,IGLV1-50,-0.38031042,0.99288535,0.7037150030346937,0.9998016979469584
0,ACTA2-AS1,-0.3810423,0.9799474,0.7031718684900288,0.9998016979469584
0,IGHV3OR16-15,-0.35834497,0.97307736,0.7200851659542002,0.9998016979469584
0,MMP10,-0.36945072,0.9720975,0.7117918092350821,0.9998016979469584
0,RP11-731F5.2,-0.36648917,0.95482516,0.7140000871361656,0.9998016979469584
0,IGHV3-62,-0.35834497,0.9518726,0.7200851659542002,0.9998016979469584
0,IGLC6,-0.35020077,0.94606405,0.7261880295173215,0.9998016979469584
0,ACTC1,-0.35612538,0.9386167,0.721746675636233,0.9998016979469584
0,IGHV3OR16-8,-0.35316405,0.9366821,0.7239654660143959,0.9998016979469584
0,CTC-490G23.2,-0.3677309,0.9325294,0.7130739096782481,0.9998016979469584
0,CLLU1OS,-0.34205657,0.9322864,0.7323083238462136,0.9998016979469584
0,CCL24,-0.35316384,0.9251708,0.7239656110051965,0.9998016979469584
0,PCK1,-0.3284829,0.90427125,0.742546577489335,0.9998016979469584
0,ZG16,-0.3203387,0.89963806,0.7487115981929476,0.9998016979469584
0,CTD-2521M24.8,-0.32651028,0.8916667,0.744038312570078,0.9998016979469584
0,RP1-125I3.2,-0.35459083,0.8916652,0.7228961387154937,0.9998016979469584
