cell_id,0
42776,Unclear
42792,NKT
42816,True NK
42870,True NK
42926,Unclear
42939,True NK
42942,True NK
42978,Unclear
43029,NKT
43031,True NK
43067,True NK
43070,True NK
43086,True NK
43098,True NK
43118,True NK
43119,True NK
43141,True NK
43202,NKT
43205,NKT
43208,True NK
43217,True NK
43223,Cytotoxic CD8 (mislabeled)
43227,True NK
42222,NKT
42252,NKT
42285,Cytotoxic CD8 (mislabeled)
42380,NKT
42404,Cytotoxic CD8 (mislabeled)
42580,NKT
42606,Cytotoxic CD8 (mislabeled)
42644,Unclear
42747,NKT
42778,NKT
42829,NKT
42839,NKT
42848,NKT
43040,True NK
43171,NKT
42685,True NK
42710,True NK
42715,Cytotoxic CD8 (mislabeled)
42795,True NK
42844,True NK
42301,True NK
42622,NKT
43055,Cytotoxic CD8 (mislabeled)
42406,Unclear
43249,True NK
43343,NKT
43734,True NK
43495,Cytotoxic CD8 (mislabeled)
43865,True NK
43773,Unclear
43289,NKT
43313,True NK
43318,NKT
43321,True NK
43356,True NK
43365,True NK
43388,True NK
43395,Cytotoxic CD8 (mislabeled)
43411,Cytotoxic CD8 (mislabeled)
43414,True NK
43432,True NK
43446,True NK
43466,NKT
43483,True NK
43491,Cytotoxic CD8 (mislabeled)
43556,NKT
43583,True NK
43608,True NK
43615,NKT
43643,True NK
43726,True NK
43730,NKT
43731,True NK
43732,Cytotoxic CD8 (mislabeled)
43784,NKT
43786,True NK
43887,True NK
43900,True NK
43922,True NK
43929,NKT
43946,True NK
43954,True NK
43956,NKT
43985,True NK
43458,True NK
43473,NKT
44094,True NK
44232,Cytotoxic CD8 (mislabeled)
44284,True NK
44407,Cytotoxic CD8 (mislabeled)
44512,True NK
44006,True NK
44012,True NK
44018,Unclear
44050,NKT
44066,Cytotoxic CD8 (mislabeled)
44068,True NK
44084,True NK
44146,NKT
44149,True NK
44162,Cytotoxic CD8 (mislabeled)
44163,True NK
44223,NKT
44234,True NK
44254,NKT
44296,True NK
44302,True NK
44306,True NK
44313,True NK
44329,NKT
44334,True NK
44339,NKT
44355,True NK
44376,True NK
44383,True NK
44389,NKT
44417,True NK
44429,Cytotoxic CD8 (mislabeled)
44466,NKT
44470,Cytotoxic CD8 (mislabeled)
44475,True NK
44476,True NK
44498,True NK
44507,True NK
44550,True NK
44602,NKT
44608,True NK
44623,True NK
44646,True NK
44016,NKT
44138,Unclear
44258,Cytotoxic CD8 (mislabeled)
44252,True NK
44526,True NK
44047,Cytotoxic CD8 (mislabeled)
45275,True NK
45324,Unclear
45540,True NK
46014,True NK
47079,True NK
47115,True NK
47147,Unclear
47331,True NK
47930,True NK
48278,True NK
47411,True NK
48250,Cytotoxic CD8 (mislabeled)
47223,Unclear
47227,True NK
47282,Unclear
47312,True NK
47326,Unclear
47347,Unclear
47384,Unclear
47439,Unclear
47453,Unclear
47466,Unclear
47499,Unclear
47532,True NK
47548,True NK
47613,Unclear
47658,Unclear
47789,Unclear
47860,True NK
47899,Unclear
47934,Unclear
47977,True NK
47987,Unclear
48034,Unclear
48049,NKT
48051,True NK
48068,True NK
48078,NKT
48151,Unclear
48169,Cytotoxic CD8 (mislabeled)
48226,Unclear
48253,Unclear
48311,Unclear
48313,True NK
48327,True NK
48419,Unclear
48420,Unclear
48456,True NK
48469,Unclear
48473,True NK
48508,Unclear
48509,Unclear
48531,True NK
48548,Unclear
47672,True NK
47966,Unclear
48992,True NK
49001,Unclear
49267,True NK
49317,Unclear
49380,Unclear
49458,True NK
49499,True NK
49588,Unclear
49603,True NK
49695,Unclear
49794,True NK
49891,Unclear
49902,Unclear
49984,Unclear
49140,Unclear
49254,True NK
49693,True NK
49839,Unclear
50077,Unclear
48725,Cytotoxic CD8 (mislabeled)
49585,NKT
49632,Unclear
48683,Unclear
48704,Unclear
48706,Unclear
48708,True NK
48712,True NK
48714,True NK
48719,Unclear
48720,True NK
48736,True NK
48739,True NK
48754,True NK
48757,Unclear
48761,Unclear
48781,True NK
48804,True NK
48812,True NK
48817,Unclear
48821,True NK
48824,True NK
48830,Unclear
48831,Unclear
48837,True NK
48841,Unclear
48847,True NK
48853,True NK
48860,True NK
48871,True NK
48876,True NK
48892,True NK
48895,True NK
48910,True NK
48913,Unclear
48914,True NK
48917,NKT
48918,True NK
48932,True NK
48934,True NK
48936,Unclear
48940,Unclear
48942,True NK
48951,Unclear
48955,True NK
48957,True NK
48967,True NK
48976,True NK
48985,True NK
48988,True NK
49006,True NK
49013,True NK
49014,Unclear
49018,True NK
49024,True NK
49033,Unclear
49034,True NK
49040,True NK
49045,True NK
49046,True NK
49049,NKT
49059,True NK
49066,True NK
49069,Unclear
49077,True NK
49086,Unclear
49090,NKT
49092,True NK
49100,True NK
49101,True NK
49112,True NK
49113,True NK
49119,Unclear
49124,True NK
49128,True NK
49135,True NK
49137,True NK
49153,True NK
49163,True NK
49166,Unclear
49177,True NK
49184,True NK
49187,True NK
49192,True NK
49201,Unclear
49211,Cytotoxic CD8 (mislabeled)
49212,True NK
49217,True NK
49219,True NK
49220,Unclear
49222,True NK
49235,True NK
49237,True NK
49238,True NK
49245,Unclear
49246,True NK
49248,NKT
49259,Unclear
49263,True NK
49264,True NK
49286,True NK
49296,Cytotoxic CD8 (mislabeled)
49297,True NK
49313,True NK
49315,True NK
49327,True NK
49333,True NK
49334,True NK
49336,True NK
49354,True NK
49363,True NK
49364,Cytotoxic CD8 (mislabeled)
49377,True NK
49396,True NK
49399,True NK
49400,NKT
49405,True NK
49413,NKT
49426,True NK
49428,True NK
49430,True NK
49437,True NK
49445,True NK
49455,Unclear
49464,True NK
49486,Unclear
49487,NKT
49488,Unclear
49498,NKT
49503,True NK
49506,True NK
49507,True NK
49530,True NK
49542,NKT
49553,Unclear
49565,True NK
49571,Unclear
49572,True NK
49573,Unclear
49576,True NK
49583,NKT
49593,Unclear
49596,True NK
49598,True NK
49602,True NK
49611,Unclear
49612,Unclear
49616,True NK
49620,True NK
49622,NKT
49624,Cytotoxic CD8 (mislabeled)
49628,True NK
49643,True NK
49652,True NK
49661,True NK
49663,Unclear
49664,True NK
49671,NKT
49680,True NK
49685,True NK
49688,True NK
49691,True NK
49692,True NK
49701,True NK
49703,True NK
49706,NKT
49710,True NK
49717,True NK
49720,Unclear
49722,True NK
49726,True NK
49728,True NK
49737,True NK
49739,True NK
49744,True NK
49746,True NK
49748,NKT
49752,NKT
49753,True NK
49755,True NK
49757,True NK
49759,Unclear
49760,True NK
49761,Unclear
49766,True NK
49767,True NK
49768,Unclear
49782,True NK
49789,True NK
49803,True NK
49807,True NK
49811,True NK
49821,True NK
49827,True NK
49852,True NK
49855,True NK
49862,True NK
49867,True NK
49871,Unclear
49874,True NK
49881,Unclear
49886,True NK
49894,True NK
49900,Unclear
49903,NKT
49904,True NK
49905,True NK
49907,True NK
49909,True NK
49911,True NK
49913,NKT
49925,True NK
49930,True NK
49941,True NK
49947,Unclear
49950,True NK
49955,NKT
49964,Unclear
49966,True NK
49979,True NK
49980,True NK
49985,True NK
49989,True NK
50004,Unclear
50019,True NK
50023,Unclear
50034,Unclear
50035,True NK
50037,True NK
50041,True NK
50051,True NK
50063,True NK
50069,True NK
50070,True NK
50076,True NK
50079,True NK
50123,Unclear
50125,True NK
50129,True NK
50131,True NK
50136,Unclear
50138,True NK
50157,True NK
50173,True NK
50176,Unclear
50180,True NK
50200,True NK
50223,True NK
50231,True NK
50236,Unclear
50243,True NK
50249,Unclear
50250,Unclear
50257,True NK
50261,Unclear
50267,True NK
50280,True NK
50291,True NK
50296,True NK
50306,True NK
50309,True NK
50323,True NK
50326,True NK
50328,True NK
50331,True NK
50346,Unclear
50352,Unclear
50354,True NK
50363,True NK
50367,True NK
50379,True NK
50388,True NK
50404,True NK
50413,True NK
50430,True NK
50436,True NK
50446,True NK
50452,True NK
50457,True NK
50458,True NK
50459,True NK
50462,True NK
50480,True NK
50490,True NK
50499,Unclear
50505,True NK
50514,True NK
50515,True NK
50527,True NK
50537,True NK
50545,True NK
50548,Unclear
50562,True NK
50576,Unclear
50586,True NK
50593,True NK
50596,True NK
50601,True NK
50611,Unclear
50621,True NK
50625,True NK
50627,True NK
50629,Unclear
50631,True NK
50645,True NK
50647,True NK
50656,True NK
50663,True NK
50669,Unclear
50673,True NK
50674,True NK
50677,True NK
50695,True NK
50702,Cytotoxic CD8 (mislabeled)
50703,True NK
50719,True NK
50722,True NK
50724,Unclear
50734,True NK
50739,True NK
50740,True NK
50742,True NK
50761,True NK
50769,True NK
50783,True NK
50786,Unclear
50801,True NK
50804,True NK
50833,True NK
50835,True NK
50851,True NK
50859,Unclear
50861,True NK
50892,Unclear
50906,True NK
50927,True NK
50948,Unclear
50960,True NK
50967,True NK
50983,True NK
50988,Unclear
50991,Unclear
50993,True NK
51011,True NK
51016,NKT
51021,True NK
51046,True NK
51054,True NK
51056,Unclear
51057,True NK
51063,NKT
51072,True NK
51077,True NK
51084,True NK
51085,True NK
51087,Unclear
51092,True NK
51095,True NK
51102,True NK
51109,True NK
51114,Unclear
51116,True NK
51117,True NK
51121,True NK
51123,True NK
51131,True NK
51133,True NK
51138,True NK
51140,True NK
51149,True NK
51151,True NK
51155,Unclear
51162,Unclear
51178,True NK
51183,True NK
51196,True NK
51200,True NK
51209,True NK
51214,True NK
51225,Unclear
51236,True NK
51238,True NK
51244,Unclear
51249,True NK
51264,Unclear
51269,Unclear
51274,Unclear
51277,True NK
51283,Unclear
51287,True NK
51289,True NK
51290,True NK
51292,True NK
51297,NKT
51308,True NK
51314,True NK
51326,True NK
51334,True NK
51347,Unclear
51349,True NK
51358,True NK
51359,True NK
51363,Unclear
51367,True NK
51379,True NK
51411,Unclear
51412,True NK
51413,True NK
51417,True NK
51440,True NK
51447,True NK
51448,True NK
51454,True NK
51456,Unclear
51458,True NK
50882,Unclear
51154,True NK
51192,True NK
51338,NKT
50121,Unclear
50154,True NK
50348,Unclear
50369,True NK
50418,True NK
50426,Unclear
50445,Unclear
50473,True NK
50503,NKT
50526,True NK
50620,Cytotoxic CD8 (mislabeled)
50655,Unclear
50658,NKT
50688,True NK
50818,NKT
50866,True NK
50891,NKT
50902,NKT
50937,NKT
50966,Unclear
50970,True NK
50978,NKT
50980,NKT
51006,Unclear
51018,Unclear
51098,True NK
51142,NKT
51146,Cytotoxic CD8 (mislabeled)
51153,Unclear
51161,True NK
51257,True NK
51288,NKT
51331,True NK
51398,True NK
50101,Unclear
50240,True NK
50398,True NK
50401,True NK
50425,Unclear
50482,True NK
50544,True NK
50573,Unclear
50648,True NK
50805,True NK
50831,True NK
50997,True NK
51007,Unclear
51037,True NK
51080,True NK
51083,True NK
51147,True NK
51295,Unclear
51384,Unclear
51427,True NK
51516,True NK
51521,True NK
51533,True NK
51570,True NK
51622,True NK
51692,True NK
51710,True NK
51734,Unclear
51737,True NK
51819,Cytotoxic CD8 (mislabeled)
51891,True NK
51914,True NK
51915,True NK
51921,Unclear
52051,True NK
52113,True NK
51539,True NK
52012,Unclear
52154,True NK
52219,True NK
52230,True NK
52276,True NK
52423,Unclear
52453,NKT
52516,Unclear
52546,Unclear
52563,True NK
52698,True NK
52717,True NK
52341,True NK
52779,True NK
53027,True NK
53028,True NK
53089,Unclear
53146,True NK
53362,True NK
53365,True NK
53372,True NK
53385,True NK
53450,True NK
53494,True NK
53578,True NK
53606,True NK
53608,True NK
53674,True NK
53682,True NK
53706,True NK
53709,Unclear
52880,True NK
53275,Unclear
52936,True NK
53752,True NK
53779,True NK
53788,True NK
53822,True NK
53882,Unclear
53930,True NK
53936,True NK
53950,True NK
53955,Cytotoxic CD8 (mislabeled)
53996,Unclear
54099,NKT
54122,True NK
54218,True NK
54223,Unclear
54247,True NK
54262,True NK
54264,True NK
54313,Unclear
54382,NKT
54410,True NK
54431,True NK
54473,True NK
53756,True NK
54006,True NK
54079,Unclear
54202,Unclear
54698,Unclear
54938,Unclear
55201,Unclear
55313,Unclear
55441,True NK
55540,True NK
55423,True NK
55461,Unclear
55649,True NK
55657,True NK
55668,True NK
55897,True NK
55922,True NK
55748,NKT
56663,Unclear
55943,True NK
56000,True NK
56113,Cytotoxic CD8 (mislabeled)
56120,Unclear
56153,True NK
56163,True NK
56190,Unclear
56462,True NK
56524,Unclear
56787,True NK
56792,True NK
56882,True NK
56981,Unclear
57000,True NK
57007,True NK
57051,True NK
57082,Unclear
57141,Unclear
56740,Unclear
56396,True NK
56431,True NK
56693,Unclear
