source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,Activated T cells,ADM,ADRB2,0.06588252,0.0,0.0041178265,0.07013758707861963,0.5686475315659973,0.42856947,1.1844919,0.00793223276662123,
Macrophages,Activated T cells,CCL13,ACKR1,0.057620533,0.0,-0.001260206,0.07965580223442634,1.3211273057677073,0.16097455,,0.041260834624816674,
Macrophages,Activated T cells,CCL13,CCR5,0.030739782,0.0,-0.0007194935,0.048229117046132,0.9054433586109059,0.15302661,,0.045905582106474156,
Macrophages,Activated T cells,CCL18,ACKR1,0.079042986,0.0,0.0041082036,0.09003113622973928,0.8386691636539516,0.15486035,1.1847477,0.04482796296007679,
Macrophages,Activated T cells,CCL2,ACKR1,0.08325512,0.0,0.005163754,0.09657852863442667,1.1716147149782086,0.3486851,1.1615618,0.01144216674845369,
Macrophages,Activated T cells,CCL2,CCR5,0.05637437,0.0,0.002948159,0.06515184344613234,0.7559307678214071,0.33146915,1.2256085,0.0124542522394137,
Macrophages,Activated T cells,CCL3,CCR5,0.06749994,0.0,0.004539943,0.06749994371796741,0.1597918880624818,0.25425908,1.1741755,0.026188005141787915,
Macrophages,Activated T cells,CCL4,CCR5,0.024807215,0.0,-0.0015682919,0.024806240129809427,0.1111447174244985,4.5200377,,0.03961335681253027,
Macrophages,Activated T cells,CCL8,ACKR1,0.052901424,0.0,-0.0024428018,0.06808512375101682,0.651698769967334,1.0726887,,0.008565507505409058,
Macrophages,Activated T cells,CCL8,CCR5,0.026020676,0.0,-0.0013946767,0.036658438562722474,0.23601482281053254,1.019726,,0.025637319041181002,
Macrophages,Activated T cells,CXCL1,ACKR1,0.055893153,0.0,-0.0016930829,0.07634000892008293,0.9182378946299696,0.20738614,,0.026188005141787915,
Macrophages,Activated T cells,CXCL10,ACKR1,0.06990331,0.0,0.0018178248,0.08889558824581444,1.151682000492955,2.577849,1.3062071,0.007070387620923245,
Macrophages,Activated T cells,CXCL10,CCR3,-0.0012853947,0.0,-0.00024777694,0.022250196614368965,0.5687156428303166,0.3559391,,0.04423754674130848,
Macrophages,Activated T cells,CXCL11,ACKR1,0.05156505,0.0,-0.0027776938,0.06503168171833035,0.5287011923002312,0.39542586,,0.009345318675372598,
