source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Activated T cells,Activated T cells,IL6,FCGR3B,-0.04282651,1.0,0.0013412979,-0.030152791995475606,-1.1469789025132853,-0.0858636,,1.0,
Activated T cells,Activated T cells,L1CAM,CD9,0.014826583,0.0,-2.203012e-05,0.032226927669909276,0.21722805684230329,0.00041588265,,0.260941710831944,
Activated T cells,Activated T cells,L1CAM,ERBB2,-0.006604783,0.051,9.05356e-06,0.01625100243301755,0.11629395656072106,0.0011720601,,0.2591673579886596,
Activated T cells,Activated T cells,LGALS3,LAG3,0.025360342,0.0,-0.00034888956,0.025457613142948744,0.04497870254165537,0.021909308,,0.20072520004552874,
Activated T cells,Activated T cells,LTF,IGDCC4,0.020719193,0.0,-0.00055845076,0.04305683720174811,0.7585336123973418,-0.74292403,,0.2408974448077254,
Activated T cells,Activated T cells,LTF,IL1RL1,0.20534647,0.0,0.018697234,0.2441602699347003,2.8813723632896053,260.31332,1.0788597,0.0006905334002913338,
Activated T cells,Activated T cells,NTNG2,LRRC4,-0.011888387,0.041,-0.00033548052,0.005940493946291359,-0.331966372906483,-0.047926214,,0.4570315733498383,
Activated T cells,Activated T cells,PNOC,OPRL1,-0.025729097,0.955,0.0006138559,-0.013446649712546395,-0.4363891254695673,-0.34207317,,1.0,
Activated T cells,Activated T cells,PSAP,CD1B,-0.050183572,1.0,0.0015959129,-0.03876215985791542,-0.1451919343835384,-0.024367765,,1.0,
Activated T cells,Activated T cells,S100A12,CD36,-0.09908424,1.0,0.008981062,-0.09852111535712456,-1.7180169276828383,0.10772563,,1.0,
Activated T cells,Activated T cells,S100A8,CD36,-0.11516797,1.0,0.013098775,-0.11516193260791585,-1.840613593406862,0.062212702,,1.0,
Activated T cells,Activated T cells,S100A8,CD68,-0.13424593,1.0,0.017003164,-0.1342486338878588,-1.7806950591990733,0.048187677,,1.0,
Activated T cells,Activated T cells,S100A9,CD36,-0.12805888,1.0,0.016399072,-0.1280584659052682,-1.6107101591471866,0.06364887,,1.0,
Activated T cells,Activated T cells,S100A9,CD68,-0.14713684,1.0,0.02128719,-0.14714516718521115,-1.5507916249393983,0.04930008,,1.0,
Activated T cells,Activated T cells,SAA1,CD36,-0.064298816,1.0,7.538528e-05,-0.04324625430705296,-0.13701781044428185,-0.0017350803,,1.0,
