source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,SORBS1,ITGA1,-0.081144504,0.98,0.004127181,-0.122847164311265,-4.241423986429588,-0.012473675,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,THBS1,CD36,0.8690685,0.0,-0.22752984,1.7107520853341462,-1.2703443842032058,-0.07488435,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNF,FFAR2,0.24164775,0.001,-0.09761028,0.40767852768230467,-0.7325339197474436,0.033424128,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNF,ICOS,-0.16611421,1.0,0.02743038,-0.13049826025159572,-5.052925856137717,0.018584883,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNF,NOTCH1,-0.1641413,0.924,0.026825383,-0.09751699268436106,-3.7014834423203222,0.044186607,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNF,TRAF2,-0.14145568,1.0,0.019868815,-0.10477800804026156,-6.06068226063109,0.04011516,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNFSF4,TNFRSF4,-0.04612594,0.563,0.0015996225,-0.02742259422950266,-3.0949664718789163,0.048082296,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNFSF4,TRAF2,-0.07636696,0.55,0.0029996687,-0.051268895208818034,-3.400231849321668,0.028243316,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNFSF9,ADGRG5,-0.111419305,0.822,0.012394208,-0.07085413319990778,-3.7141390452650307,0.33489355,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNFSF9,HLA-DPA1,0.8067012,0.0,-0.18397592,1.0090502358452322,0.5188671475740017,0.049571313,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNFSF9,TNFRSF9,-0.101849735,0.761,0.010347445,-0.058473943912032963,-3.9353855875175743,0.017642086,,,
"Regulatory T cells (Tregs, CD4+)",Monocyte-like macrophages,TNFSF9,TRAF2,-0.11826359,0.806,0.013858084,-0.071034608499499,-3.92911615210795,0.045350555,,,
"Regulatory T cells (Tregs, CD4+)",Monocytes/DC,ADCYAP1,ADRB2,-0.10746282,1.0,0.009342709,-0.0695934010976821,-2.8864251216259906,0.2641493,,,
"Regulatory T cells (Tregs, CD4+)",Monocytes/DC,ADCYAP1,VIPR2,-0.045928344,1.0,0.0018970929,-0.02380053326040598,-2.446495977837363,0.011428399,,,
"Regulatory T cells (Tregs, CD4+)",Monocytes/DC,ADM,ADRB2,-0.12765843,0.855,0.015580168,-0.07228376968235649,-4.888479374827147,-0.5385801,,,
"Regulatory T cells (Tregs, CD4+)",Monocytes/DC,ADM,RAMP1,-0.08622889,0.663,0.0072204517,-0.03422934986184508,-4.963386186234225,-0.027937576,,,
