source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Monocytes/DC,Non-classical monocytes (CD16+),CCL5,CCR3,-0.29350066,1.0,0.013564826,-0.4121155461650335,-3.181781601917823,-0.108428806,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL5,CCR5,-0.31126213,1.0,0.033560824,-0.4961815514445964,-2.183503338133846,0.0098453555,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL5,CXCR3,-0.35485265,1.0,0.08263531,-0.5070938962468309,-2.428923229387975,0.020984609,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL7,ACKR1,0.005140951,0.808,-0.0017791867,-0.05924935720592356,-4.190495672630483,0.017609965,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL7,CCR2,-0.061866276,0.992,0.003226466,-0.10706897612460749,-5.246737223198586,-0.060315777,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL7,CCR3,-0.030724779,1.0,0.00090009737,-0.048242573679491474,-5.612171809414635,0.15161853,,0.4802784624430678,
Monocytes/DC,Non-classical monocytes (CD16+),CCL7,CCR5,-0.048486263,0.998,0.0022269366,-0.13230857895905435,-4.613893545630657,-0.01376699,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL7,CXCR3,-0.09207678,0.998,0.005483287,-0.14322092376128887,-4.859313436884786,-0.029343268,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL8,ACKR1,-0.003831312,0.881,-0.002633947,-0.07313985338409691,-4.568753489921473,-0.0011467187,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL8,CCR2,-0.07083854,0.993,0.0047765314,-0.12095947230278084,-5.624995040489576,0.0039276187,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL8,CCR3,-0.03969704,0.906,0.0013325239,-0.06213306985766483,-5.990429626705625,-0.009873035,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CCL8,CCR5,-0.057458527,1.0,0.0032968062,-0.1461990751372277,-4.992151362921647,0.0008964735,,1.0,
Monocytes/DC,Non-classical monocytes (CD16+),CD14,RIPK1,0.43707776,0.0,0.1335812,0.21601967002170835,0.6294187145206416,0.016243469,0.93309283,0.002698093250449464,
Monocytes/DC,Non-classical monocytes (CD16+),CD24,SIGLEC10,1.5874292,0.0,0.033690114,1.3949806160028655,2.8803874582550315,0.0045316033,0.8750587,0.0017421052869045963,
Monocytes/DC,Non-classical monocytes (CD16+),CD40LG,CD40,-0.093318865,0.982,-0.0065023503,-0.09934561862744765,-2.593400392053991,0.0023709983,,0.713363694791551,
