source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Monocytes/DC,T cells,S100A8,ITGB2,2.0954638,0.0,2.0082684,2.9827647093271135,2.660886006074249,0.08971872,0.9435056,0.07314614941825234,0.13208806237314372
CD8/Effector T cells,Monocytes/DC,ANXA1,FPR1,1.9509928,0.0,2.690329,2.884663804022439,2.692611735281269,0.20602024,0.9508115,0.05385478109184943,0.13406338721064143
T cells,Monocytes/DC,ANXA1,FPR1,1.9474878,0.0,2.6692474,2.8821481573985066,2.7197653331455784,0.20440583,0.9506272,0.05385478109184943,0.13605182854813883
Monocytes/DC,NK/Cytotoxic T cells,HLA-B,CD3D,2.5366132,0.0,1.9558635,0.2292705412856425,0.002289294640995143,0.039987136,0.94279677,1.0,0.13605182854813883
Macrophages,Macrophages,PSAP,LRP1,1.9471898,0.0,2.6782694,1.6873935126088833,2.7750636500138177,0.45576432,0.95070636,0.0031955545665383776,0.1380533212961801
NK/Cytotoxic T cells,Macrophages,HLA-G,LILRB2,0.27458337,0.0,0.075303786,0.49154209504946494,0.658849146189142,0.1339684,0.7638153,0.22478903917141785,0.14019098317796258
Macrophages,Monocytes/DC,ANXA1,FPR1,1.9271992,0.0,2.5472143,2.867587211614526,2.3854009668390908,0.19506076,0.94951737,0.05385478109184943,0.14209547253586546
Macrophages,Macrophages,HLA-DQA1,CD4,1.9271672,0.0,3.2253861,1.5825574556182596,2.8992631096994264,0.5581,0.95488393,0.004622887570581069,0.144136031296727
T cells,Macrophages,RPS19,C5AR1,2.0750632,0.0,1.8879008,0.6579351608776781,1.2289309841146268,0.09638517,0.9418356,0.23172990037699165,0.144136031296727
Macrophages,Monocytes/DC,RPS19,C5AR1,1.9189891,0.0,2.9070718,0.9813914829194977,1.0449309084546794,0.14841807,0.9525921,0.05385478109184943,0.1482559096822845
Macrophages,Macrophages,ADAM17,RHBDF2,0.27919698,0.0,0.07788709,0.4761532812939373,0.7313213407390909,0.17715392,0.7668441,0.18090825589068926,0.14880486665485076
NK/Cytotoxic T cells,Monocytes/DC,ANXA1,FPR1,1.9078252,0.0,2.430683,2.853682770019242,2.57030691083936,0.18613702,0.94838315,0.05385478109184943,0.1503351906645425
Macrophages,NK/Cytotoxic T cells,HLA-B,CD8A,1.9340464,1.0,1.8742968,-0.19809235742734052,-0.4164784275215778,0.043354157,0.9416372,1.0,0.1503351906645425
CD8/Effector T cells,NK/Cytotoxic T cells,HLA-A,CD8A,1.9021634,0.0,1.8380814,0.09009466891256979,0.09255948606090847,0.051692247,0.94109875,1.0,0.15453219937179663
CD8/Effector T cells,Monocytes/DC,GNAI2,FPR1,1.8977638,0.0,2.3701649,2.837552035904378,2.5537078609066315,0.1159479,0.94776255,0.09099222557319255,0.15453219937179663
Macrophages,CD8/Effector T cells,HLA-E,CD8A,1.8910761,0.0,3.3191805,0.3759828623183048,1.115813036216889,0.113042615,0.9554974,0.23360434907740812,0.1566498890353435
T cells,Macrophages,PSAP,SORT1,0.2840699,1.0,0.079420425,0.29636187798026853,-0.34523456477016623,0.044260193,0.7685824,1.0,0.1574014357854594
Macrophages,Macrophages,COPA,CD74,2.9244666,0.0,1.6142337,1.1913473580483456,2.8772863845755747,0.18692474,0.9373947,0.05385478109184943,0.1574014357854594
T cells,Macrophages,HLA-A,APLP2,1.887651,0.0,2.6559536,0.38641720468636914,0.5895522994382181,0.08317671,0.9505099,0.3529082120611047,0.15878027979035828
NK/Cytotoxic T cells,NK/Cytotoxic T cells,HLA-B,CD3D,2.3881733,0.003,1.8310682,0.10280899739917672,-0.14029679934430317,0.037435725,0.9409927,1.0,0.15878027979035828
CD8/Effector T cells,CD8/Effector T cells,HLA-E,CD8A,1.8770378,0.0,3.280319,0.3673193276132331,1.3206579197450175,0.111719094,0.95524627,0.2509905881880562,0.16092340098880248
Macrophages,Monocytes/DC,GNAI2,CXCR2,1.8657137,0.0,3.480854,2.6377830238946802,2.4824370819243646,0.27599058,0.95649767,0.021539381147761893,0.16307918579353062
Macrophages,Macrophages,LRPAP1,SORT1,0.28491047,0.0,0.079837956,0.5931967115643987,0.7112860742161371,0.40125307,0.7690484,0.19529411589167167,0.1659806918490279
T cells,CD8/Effector T cells,HLA-A,CD8B,1.8502942,0.0,2.4437554,0.2567699334525378,1.0612554803469687,0.13582562,0.9485143,0.49952043200201895,0.16742857391770277
Monocytes/DC,Monocytes/DC,S100A9,TLR4,2.5231805,0.0,1.7552993,3.954376564280979,4.214689226080357,0.62746805,0.9398084,0.0003695008254487241,0.16742857391770277
